date,rainfall,solar_exposure,min_temperature,max_temperature,pv_capacity,peak_power
2018-07-14,0.0,11.8,3.7,16.6,433253.0,10560.21
2018-07-15,0.0,11.8,1.5,17.4,433253.0,11098.56
2018-07-16,0.0,11.4,-1.3,17.2,433253.0,11913.16
2018-07-17,0.0,12.0,1.6,22.0,433253.0,10715.61
2018-07-18,0.0,12.0,3.9,20.6,433253.0,10355.71
2018-07-19,0.0,9.4,0.2,20.8,433253.0,10584.04
2018-07-20,0.0,11.9,3.3,19.5,433253.0,10825.11
2018-07-21,0.0,12.3,3.9,17.2,433253.0,10413.54
2018-07-22,0.0,12.4,1.5,16.8,433253.0,10949.82
2018-07-23,0.0,12.5,0.6,19.4,433253.0,11399.35
2018-07-24,0.0,12.5,6.2,23.4,433253.0,10155.05
2018-07-25,0.0,12.5,3.8,22.1,433253.0,10076.62
2018-07-26,0.0,12.7,3.6,19.6,433253.0,10355.07
2018-07-27,0.0,12.8,2.8,20.6,433253.0,10315.53
2018-07-28,0.0,9.6,3.8,21.0,433253.0,9590.83
2018-07-29,0.2,12.9,11.6,24.8,433253.0,9137.13
2018-07-30,0.0,13.1,6.1,18.9,433253.0,10649.38
2018-07-31,0.0,13.1,2.0,20.7,433253.0,10517.81
2018-08-01,0.0,13.2,4.0,20.5,439044.0,10220.43
2018-08-02,0.0,12.1,4.9,18.3,439044.0,10518.93
2018-08-03,0.0,13.3,4.8,22.6,439044.0,9978.08
2018-08-04,0.0,13.3,5.1,19.3,439044.0,9471.57
2018-08-05,0.0,13.4,2.4,19.9,439044.0,9531.06
2018-08-06,0.2,6.3,6.5,18.5,439044.0,10786.16
2018-08-07,1.8,13.8,5.3,16.6,439044.0,10947.03
2018-08-08,0.0,12.4,2.5,19.0,439044.0,10582.37
2018-08-09,0.0,14.1,3.7,18.7,439044.0,10504.59
2018-08-10,0.0,14.1,4.2,22.3,439044.0,10258.27
2018-08-11,0.0,14.0,10.6,25.3,439044.0,8723.98
2018-08-12,0.0,13.6,7.0,15.7,439044.0,10121.89
2018-08-13,0.0,14.5,7.2,18.9,439044.0,10594.43
2018-08-14,0.0,14.7,5.5,22.1,439044.0,10080.06
2018-08-15,0.0,14.9,5.7,24.9,439044.0,9530.18
2018-08-16,0.0,14.9,7.5,20.6,439044.0,9710.92
2018-08-17,0.0,15.1,2.6,17.2,439044.0,9991.76
2018-08-18,0.0,14.1,1.7,22.0,439044.0,9426.56
2018-08-19,0.0,15.4,6.7,15.8,439044.0,10696.99
2018-08-20,0.0,15.4,5.1,14.8,439044.0,11258.34
2018-08-21,0.2,15.6,4.4,16.8,439044.0,10930.39
2018-08-22,0.0,12.1,5.2,16.5,439044.0,10750.3
2018-08-23,0.0,10.3,3.3,16.6,439044.0,10729.04
2018-08-24,4.4,11.1,8.1,16.9,439044.0,9852.55
2018-08-25,0.2,10.4,6.7,18.6,439044.0,9462.7
2018-08-26,0.4,7.9,8.2,17.8,439044.0,9988.29
2018-08-27,1.6,6.0,10.8,13.5,439044.0,11456.04
2018-08-28,0.0,13.6,4.0,13.7,439044.0,11392.71
2018-08-29,0.0,16.9,1.7,15.3,439044.0,11153.27
2018-08-30,0.0,16.9,2.1,16.4,439044.0,10995.45
2018-08-31,0.0,8.7,6.1,16.8,439044.0,10399.7
2018-09-01,1.8,15.8,5.3,21.0,444197.0,8976.71
2018-09-02,1.6,10.6,5.6,15.1,444197.0,9779.15
2018-09-03,0.4,8.8,6.4,13.9,444197.0,11191.88
2018-09-04,12.8,14.8,6.4,17.2,444197.0,10444.88
2018-09-05,0.2,11.8,5.3,17.2,444197.0,10292.5
2018-09-06,1.0,13.7,7.0,19.7,444197.0,9843.99
2018-09-07,4.6,14.4,9.2,23.5,444197.0,9228.85
2018-09-08,67.0,4.6,8.8,15.9,444197.0,9394.65
2018-09-09,1.0,18.5,5.3,22.4,444197.0,8847.91
2018-09-10,0.2,18.9,8.0,19.3,444197.0,9422.22
2018-09-11,0.0,19.2,10.1,21.7,444197.0,9259.44
2018-09-12,0.0,18.4,9.5,30.0,444197.0,8943.38
2018-09-13,0.0,19.4,11.0,18.9,444197.0,9056.22
2018-09-14,0.0,18.7,13.2,23.2,444197.0,8618.51
2018-09-15,0.2,16.2,8.4,31.3,444197.0,8163.1
2018-09-16,0.0,19.9,8.5,15.5,444197.0,9072.21
2018-09-17,0.0,19.1,5.3,17.7,444197.0,9684.02
2018-09-18,0.0,20.3,5.4,24.3,444197.0,8956.03
2018-09-19,0.0,19.9,7.8,28.5,444197.0,8913.21
2018-09-20,0.4,13.1,7.5,15.9,444197.0,9522.79
2018-09-21,0.0,21.0,4.7,20.2,444197.0,8962.49
2018-09-22,0.0,18.9,6.9,23.0,444197.0,8293.59
2018-09-23,0.0,18.9,10.0,19.6,444197.0,8529.56
2018-09-24,0.0,11.5,9.6,15.5,444197.0,9968.08
2018-09-25,0.0,15.8,8.1,17.1,444197.0,9599.65
2018-09-26,3.0,9.3,7.6,16.0,444197.0,10006.27
2018-09-27,0.2,22.1,5.9,20.7,444197.0,9269.42
2018-09-28,0.0,20.2,7.8,29.8,444197.0,8508.44
2018-09-29,0.0,21.7,11.1,19.9,444197.0,8336.31
2018-09-30,0.0,22.0,7.3,17.1,444197.0,8221.72
2018-10-01,0.0,21.8,7.7,20.6,449621.0,8365.99
2018-10-02,0.0,23.2,8.1,22.7,449621.0,8887.71
2018-10-03,0.2,16.5,10.5,26.2,449621.0,8931.91
2018-10-04,3.6,6.1,14.6,17.0,449621.0,9307.51
2018-10-05,50.6,8.4,12.9,15.8,449621.0,9442.25
2018-10-06,4.0,15.5,13.2,18.0,449621.0,8448.55
2018-10-07,1.8,10.7,11.2,17.5,449621.0,8441.91
2018-10-08,2.0,15.5,12.6,20.2,449621.0,8658.05
2018-10-09,0.2,20.5,10.2,24.1,449621.0,8508.26
2018-10-10,0.2,4.3,13.8,18.4,449621.0,9144.06
2018-10-11,12.0,14.9,12.8,16.8,449621.0,9183.62
2018-10-12,15.6,12.3,12.1,16.7,449621.0,8908.46
2018-10-13,4.0,19.5,10.7,20.0,449621.0,8062.74
2018-10-14,32.8,17.6,14.7,21.0,449621.0,8045.1
2018-10-15,2.0,16.6,13.9,21.7,449621.0,8639.53
2018-10-16,3.6,21.5,14.6,22.7,449621.0,8428.34
2018-10-17,0.6,13.4,17.7,24.3,449621.0,8562.6
2018-10-18,28.4,14.1,16.7,24.1,449621.0,8501.29
2018-10-19,14.4,23.9,16.3,28.4,449621.0,8419.48
2018-10-20,0.0,16.5,16.6,29.2,449621.0,7922.9
2018-10-21,9.0,14.6,15.2,19.3,449621.0,7875.49
2018-10-22,0.0,22.8,15.3,22.2,449621.0,8440.31
2018-10-23,0.0,26.6,13.3,26.7,449621.0,8859.75
2018-10-24,0.0,13.7,16.3,18.9,449621.0,8345.14
2018-10-25,0.0,21.9,15.1,21.8,449621.0,8434.71
2018-10-26,0.0,22.4,13.0,20.5,449621.0,8065.7
2018-10-27,0.0,26.9,13.2,24.1,449621.0,7722.54
2018-10-28,0.0,17.9,15.4,18.5,449621.0,7798.04
2018-10-29,0.0,13.5,14.1,20.5,449621.0,8282.92
2018-10-30,0.0,27.8,11.0,25.2,449621.0,8682.13
2018-10-31,0.0,27.4,13.0,24.6,449621.0,8745.48
2018-11-01,0.0,26.6,17.8,27.7,455879.0,9871.32
2018-11-02,0.0,27.3,18.9,36.3,455879.0,11150.88
2018-11-03,6.2,26.3,19.2,33.0,455879.0,9062.12
2018-11-04,0.0,24.5,16.4,24.2,455879.0,8384.54
2018-11-05,0.0,14.9,16.8,27.7,455879.0,9184.66
2018-11-06,0.2,15.6,19.1,32.1,455879.0,10184.13
2018-11-07,0.0,4.9,12.4,22.7,455879.0,9067.97
2018-11-08,17.6,24.0,11.9,18.2,455879.0,8182.98
2018-11-09,0.0,24.3,9.1,21.1,455879.0,7840.89
2018-11-10,0.0,22.4,11.6,21.3,455879.0,7404.37
2018-11-11,0.0,29.4,11.1,23.6,455879.0,7781.25
2018-11-12,0.0,26.9,12.7,24.1,455879.0,8639.86
2018-11-13,0.0,27.5,14.0,24.7,455879.0,8736.09
2018-11-14,0.0,6.3,16.5,22.4,455879.0,8473.01
2018-11-15,0.2,14.1,14.5,22.8,455879.0,8488.0
2018-11-16,0.0,10.6,13.4,20.7,455879.0,7972.25
2018-11-17,0.0,18.0,12.0,21.1,455879.0,7484.82
2018-11-18,0.4,22.0,12.5,21.7,455879.0,7618.14
2018-11-19,0.0,20.7,10.7,22.5,455879.0,8182.99
2018-11-20,0.0,25.2,12.7,25.0,455879.0,8619.38
2018-11-21,0.0,8.9,20.5,28.0,455879.0,8468.53
2018-11-22,1.6,26.4,15.9,24.4,455879.0,8112.61
2018-11-23,0.0,30.8,14.0,23.5,455879.0,7819.52
2018-11-24,0.0,27.8,13.2,25.0,455879.0,7324.15
2018-11-25,0.0,25.5,11.5,22.3,455879.0,7658.2
2018-11-26,0.0,22.9,15.2,22.7,455879.0,8283.07
2018-11-27,0.0,23.1,15.5,24.5,455879.0,8610.13
2018-11-28,12.6,2.9,16.1,20.1,455879.0,8470.81
2018-11-29,32.0,15.4,15.2,21.9,455879.0,8230.5
2018-11-30,2.0,30.6,13.4,23.8,455879.0,7946.92
2018-12-01,0.0,30.3,16.0,25.9,461924.0,8257.81
2018-12-02,0.0,29.0,14.8,33.6,461924.0,9024.17
2018-12-03,0.0,31.5,14.3,30.7,461924.0,9175.87
2018-12-04,0.0,21.1,16.8,22.6,461924.0,8516.96
2018-12-05,1.0,7.3,16.5,21.3,461924.0,8370.61
2018-12-06,2.4,27.1,17.3,24.9,461924.0,8838.54
2018-12-07,0.2,30.9,13.8,25.4,461924.0,9065.07
2018-12-08,0.0,30.9,14.8,27.0,461924.0,8925.59
2018-12-09,0.0,30.9,16.9,27.1,461924.0,9329.88
2018-12-10,0.0,14.6,20.6,26.5,461924.0,9544.82
2018-12-11,0.2,11.0,19.9,22.5,461924.0,8621.58
2018-12-12,0.0,6.3,16.9,23.6,461924.0,8765.57
2018-12-13,2.4,20.4,18.5,28.0,461924.0,9491.72
2018-12-14,28.8,7.1,19.1,25.4,461924.0,8906.7
2018-12-15,7.6,18.5,21.0,27.7,461924.0,8947.18
2018-12-16,24.8,31.0,20.8,29.5,461924.0,9187.92
2018-12-17,0.0,32.0,19.2,29.4,461924.0,10571.21
2018-12-18,0.0,21.6,20.8,25.7,461924.0,9805.27
2018-12-19,0.0,5.6,20.4,23.6,461924.0,9476.38
2018-12-20,8.8,25.6,18.4,29.3,461924.0,11315.99
2018-12-21,34.2,7.1,18.9,22.9,461924.0,8428.53
2018-12-22,3.6,18.5,16.6,20.7,461924.0,7481.82
2018-12-23,0.6,27.7,14.4,22.5,461924.0,7637.79
2018-12-24,0.2,32.0,12.0,24.9,461924.0,8087.06
2018-12-25,0.0,32.2,16.1,29.3,461924.0,8207.28
2018-12-26,0.0,32.1,17.6,30.4,461924.0,9456.77
2018-12-27,0.0,31.4,17.9,32.1,461924.0,11011.81
2018-12-28,0.0,31.8,19.0,33.6,461924.0,11323.33
2018-12-29,0.0,32.1,18.6,33.9,461924.0,10866.34
2018-12-30,0.0,28.7,19.2,35.4,461924.0,10219.71
2018-12-31,0.0,23.2,19.9,32.8,461924.0,10650.54
2019-01-01,7.4,32.0,21.7,32.8,466350.0,10612.81
2019-01-02,0.0,23.9,21.3,28.9,466350.0,10942.52
2019-01-03,0.0,24.1,21.6,27.2,466350.0,10540.06
2019-01-04,0.0,30.4,19.0,29.8,466350.0,11899.31
2019-01-05,0.0,19.8,19.3,37.9,466350.0,10828.94
2019-01-06,29.6,3.7,17.9,21.1,466350.0,7713.06
2019-01-07,0.0,8.6,19.4,22.6,466350.0,8773.42
2019-01-08,0.4,28.7,20.4,28.8,466350.0,10538.07
2019-01-09,6.2,28.2,20.4,29.7,466350.0,10120.89
2019-01-10,0.0,7.4,20.6,22.3,466350.0,8999.5
2019-01-11,1.4,13.8,20.7,27.5,466350.0,9791.54
2019-01-12,7.2,31.2,19.3,32.9,466350.0,10751.63
2019-01-13,0.0,20.5,21.3,26.2,466350.0,8937.67
2019-01-14,0.0,29.1,21.0,28.4,466350.0,11551.01
2019-01-15,0.0,31.1,22.1,29.9,466350.0,12972.76
2019-01-16,0.2,30.4,21.4,31.8,466350.0,13270.16
2019-01-17,0.0,30.1,22.8,33.2,466350.0,13545.39
2019-01-18,0.0,30.2,23.2,34.6,466350.0,13301.42
2019-01-19,0.0,11.4,21.5,26.3,466350.0,9452.89
2019-01-20,0.0,9.1,21.1,25.2,466350.0,9127.92
2019-01-21,1.8,10.4,21.8,26.3,466350.0,10400.32
2019-01-22,7.0,29.5,19.8,31.7,466350.0,12712.0
2019-01-23,0.0,20.4,21.5,29.4,466350.0,11284.68
2019-01-24,0.0,16.4,21.7,26.7,466350.0,10884.25
2019-01-25,0.0,30.1,21.2,32.6,466350.0,13206.9
2019-01-26,0.0,28.1,22.0,33.6,466350.0,11771.98
2019-01-27,0.0,27.5,22.0,35.5,466350.0,10777.77
2019-01-28,36.6,19.7,22.6,27.5,466350.0,10181.53
2019-01-29,0.0,28.9,22.4,30.4,466350.0,12923.19
2019-01-30,0.0,14.6,22.1,31.0,466350.0,12369.34
2019-01-31,0.0,26.0,20.6,38.8,466350.0,13700.9
2019-02-01,0.8,4.5,17.8,21.2,472195.0,8734.79
2019-02-02,8.2,11.0,20.0,25.9,472195.0,8918.33
2019-02-03,2.0,29.3,19.5,29.9,472195.0,10840.48
2019-02-04,0.0,22.9,20.3,32.0,472195.0,12226.27
2019-02-05,0.0,11.3,22.8,26.5,472195.0,10615.07
2019-02-06,0.0,27.2,20.1,29.2,472195.0,11093.75
2019-02-07,0.0,28.5,19.3,29.3,472195.0,11382.36
2019-02-08,0.0,21.9,20.2,31.9,472195.0,11403.56
2019-02-09,21.0,22.7,19.1,32.4,472195.0,9371.2
2019-02-10,0.0,28.2,14.8,23.5,472195.0,8202.26
2019-02-11,0.0,28.0,15.0,27.7,472195.0,10262.63
2019-02-12,0.0,27.8,16.4,36.0,472195.0,12110.45
2019-02-13,0.0,25.7,18.9,24.7,472195.0,9138.63
2019-02-14,0.0,20.6,15.9,25.3,472195.0,8947.08
2019-02-15,0.0,25.8,15.3,27.0,472195.0,9026.09
2019-02-16,0.0,23.5,16.8,27.4,472195.0,8602.03
2019-02-17,0.0,27.0,16.6,30.0,472195.0,9974.41
2019-02-18,0.0,26.6,17.5,30.7,472195.0,11898.99
2019-02-19,0.2,23.4,19.2,28.9,472195.0,9959.26
2019-02-20,4.0,5.3,18.5,22.3,472195.0,9148.87
2019-02-21,1.6,5.2,19.0,23.3,472195.0,8969.84
2019-02-22,6.0,14.9,18.2,22.7,472195.0,8530.15
2019-02-23,0.2,12.8,18.3,22.6,472195.0,7845.14
2019-02-24,1.2,14.4,19.3,23.8,472195.0,7901.64
2019-02-25,1.0,19.8,15.2,24.7,472195.0,8853.63
2019-02-26,0.0,23.5,13.0,27.1,472195.0,9401.62
2019-02-27,0.0,18.5,15.7,25.5,472195.0,9309.07
2019-02-28,0.0,23.6,18.3,28.0,472195.0,9906.75
2019-03-01,0.0,20.4,19.0,27.9,478133.0,9764.2
2019-03-02,0.0,19.7,19.1,27.8,478133.0,8752.0
2019-03-03,0.0,20.7,17.7,28.5,478133.0,9606.91
2019-03-04,0.0,23.4,18.0,29.6,478133.0,11172.95
2019-03-05,0.0,21.8,18.5,29.2,478133.0,10930.8
2019-03-06,0.0,12.4,18.5,35.2,478133.0,10311.13
2019-03-07,0.0,9.9,16.9,21.6,478133.0,8499.21
2019-03-08,0.0,22.1,16.9,27.7,478133.0,9785.66
2019-03-09,0.0,6.0,18.7,24.3,478133.0,8262.33
2019-03-10,1.8,20.6,17.2,29.9,478133.0,9772.91
2019-03-11,0.0,18.7,21.5,26.4,478133.0,10152.5
2019-03-12,0.0,22.4,18.9,34.6,478133.0,10997.06
2019-03-13,0.2,5.0,18.7,22.5,478133.0,8818.23
2019-03-14,0.4,10.6,17.6,27.0,478133.0,9513.76
2019-03-15,41.2,9.0,15.9,22.9,478133.0,8392.33
2019-03-16,7.6,7.8,18.7,23.9,478133.0,7908.1
2019-03-17,34.8,3.3,17.7,21.6,478133.0,8074.18
2019-03-18,37.8,8.9,17.5,21.7,478133.0,8749.23
2019-03-19,1.8,14.6,17.9,24.8,478133.0,8830.5
2019-03-20,0.4,16.3,18.6,25.3,478133.0,9184.2
2019-03-21,0.4,17.4,18.2,25.6,478133.0,9269.3
2019-03-22,4.2,12.9,18.3,25.3,478133.0,8843.07
2019-03-23,0.2,17.5,16.8,28.4,478133.0,8500.77
2019-03-24,0.4,18.0,20.7,31.2,478133.0,9129.7
2019-03-25,5.6,4.5,19.8,26.2,478133.0,8903.23
2019-03-26,0.2,20.2,15.4,25.2,478133.0,8688.18
2019-03-27,0.2,14.0,11.7,22.0,478133.0,8583.48
2019-03-28,0.0,17.6,16.2,25.4,478133.0,8972.84
2019-03-29,0.0,15.9,14.0,27.2,478133.0,8791.94
2019-03-30,53.2,14.4,13.6,26.0,478133.0,7901.12
2019-03-31,0.2,19.2,10.2,20.9,478133.0,7897.6
2019-04-01,0.0,15.3,10.5,20.7,483648.0,8535.81
2019-04-02,0.0,10.0,13.7,21.8,483648.0,8665.03
2019-04-03,0.2,17.8,13.7,26.1,483648.0,8670.8
2019-04-04,0.2,9.0,14.0,22.6,483648.0,8758.24
2019-04-05,5.2,8.9,15.8,21.3,483648.0,8434.61
2019-04-06,2.8,15.6,15.3,29.0,483648.0,8216.05
2019-04-07,0.2,18.0,15.6,26.7,483648.0,8768.97
2019-04-08,0.2,17.3,13.8,33.0,483648.0,9703.26
2019-04-09,0.0,11.9,15.6,26.9,483648.0,9052.86
2019-04-10,0.0,16.4,11.4,18.8,483648.0,9038.42
2019-04-11,0.0,9.2,9.7,19.6,483648.0,9102.54
2019-04-12,0.0,10.7,11.3,21.4,483648.0,8705.21
2019-04-13,0.0,15.6,11.1,26.2,483648.0,8135.08
2019-04-14,0.0,15.1,13.4,22.1,483648.0,8222.61
2019-04-15,0.0,14.8,12.1,22.5,483648.0,8879.23
2019-04-16,0.0,14.8,12.0,23.1,483648.0,8964.21
2019-04-17,0.0,13.0,12.7,25.1,483648.0,9050.86
2019-04-18,0.2,16.1,12.4,26.4,483648.0,8785.08
2019-04-19,0.0,12.2,15.0,23.3,483648.0,8006.39
2019-04-20,0.0,12.9,13.9,25.5,483648.0,8079.04
2019-04-21,0.0,13.6,14.7,26.0,483648.0,7854.6
2019-04-22,0.0,14.4,15.7,26.0,483648.0,8201.88
2019-04-23,0.0,12.9,15.7,23.5,483648.0,8877.46
2019-04-24,0.2,14.7,14.1,25.6,483648.0,8767.89
2019-04-25,0.0,14.7,13.5,26.0,483648.0,8304.53
2019-04-26,0.0,15.0,15.4,28.6,483648.0,8565.37
2019-04-27,0.0,14.4,10.5,18.8,483648.0,8141.32
2019-04-28,0.0,14.6,7.7,22.1,483648.0,8443.62
2019-04-29,0.0,10.5,9.0,21.6,483648.0,9193.48
2019-04-30,0.2,13.7,10.9,24.5,483648.0,9182.35
2019-05-01,0.0,8.6,13.6,24.0,490497.0,9235.64
2019-05-02,0.0,10.4,16.1,25.0,490497.0,9259.97
2019-05-03,0.0,4.7,17.1,23.0,490497.0,8951.55
2019-05-04,6.4,12.2,14.2,21.5,490497.0,8385.82
2019-05-05,0.0,8.3,11.1,18.9,490497.0,8723.71
2019-05-06,0.0,13.7,8.6,20.1,490497.0,9348.24
2019-05-07,0.0,13.6,5.8,22.5,490497.0,9434.71
2019-05-08,0.0,12.3,5.7,20.9,490497.0,9534.07
2019-05-09,0.0,13.3,5.6,20.3,490497.0,9708.65
2019-05-10,0.0,6.0,7.7,19.0,490497.0,9876.33
2019-05-11,0.0,12.8,9.1,20.7,490497.0,8973.42
2019-05-12,0.0,13.0,8.4,20.4,490497.0,8895.46
2019-05-13,0.0,12.5,6.3,22.4,490497.0,9705.86
2019-05-14,0.0,12.8,9.0,22.8,490497.0,9572.0
2019-05-15,0.0,12.2,8.7,21.8,490497.0,9579.15
2019-05-16,0.0,11.9,8.8,22.1,490497.0,9498.92
2019-05-17,0.0,12.5,8.4,23.2,490497.0,9145.52
2019-05-18,0.0,12.1,8.8,22.0,490497.0,8646.07
2019-05-19,0.0,10.8,10.6,21.7,490497.0,8834.76
2019-05-20,0.0,9.3,9.7,23.1,490497.0,9584.01
2019-05-21,0.0,11.9,9.5,26.0,490497.0,9278.49
2019-05-22,0.0,12.1,10.1,23.1,490497.0,9365.36
2019-05-23,0.0,11.3,11.1,23.6,490497.0,9305.91
2019-05-24,0.0,11.6,9.5,23.5,490497.0,9095.58
2019-05-25,0.0,11.8,7.6,26.5,490497.0,8419.58
2019-05-26,0.0,10.0,7.1,22.4,490497.0,8739.9
2019-05-27,0.0,7.1,4.4,19.0,490497.0,10963.96
2019-05-28,0.0,11.6,4.8,18.7,490497.0,10806.52
2019-05-29,0.0,11.6,10.3,18.6,490497.0,10404.26
2019-05-30,0.0,11.5,6.7,15.8,490497.0,11209.02
2019-05-31,0.0,11.5,5.0,19.2,490497.0,10646.51
2019-06-01,0.0,10.1,7.5,18.6,496474.0,9744.08
2019-06-02,0.0,9.5,9.3,19.8,496474.0,9800.21
2019-06-03,0.2,9.2,9.0,17.4,496474.0,11185.5
2019-06-04,18.6,5.6,7.1,14.4,496474.0,12112.84
2019-06-05,4.6,7.0,9.0,15.4,496474.0,11649.05
2019-06-06,1.4,11.2,2.2,17.8,496474.0,11195.95
2019-06-07,0.2,6.0,8.7,16.0,496474.0,10583.71
2019-06-08,0.0,4.9,8.7,14.8,496474.0,10095.34
2019-06-09,0.2,11.1,6.7,21.6,496474.0,9043.35
2019-06-10,0.2,9.0,7.2,21.3,496474.0,9285.85
2019-06-11,0.0,11.0,6.7,21.5,496474.0,9882.55
2019-06-12,0.0,9.5,6.2,22.3,496474.0,9777.25
2019-06-13,0.0,5.7,12.8,22.2,496474.0,9589.87
2019-06-14,0.0,10.3,7.8,19.1,496474.0,9980.47
2019-06-15,0.0,10.8,4.7,19.5,496474.0,9648.36
2019-06-16,4.4,4.0,9.6,14.6,496474.0,10210.87
2019-06-17,10.0,6.7,9.2,15.9,496474.0,11113.07
2019-06-18,2.6,8.5,9.7,18.9,496474.0,10637.82
2019-06-19,0.0,10.9,5.6,15.5,496474.0,11242.95
2019-06-20,0.0,9.1,4.2,15.3,496474.0,11700.84
2019-06-21,0.0,10.9,6.6,14.6,496474.0,11692.83
2019-06-22,0.0,9.6,4.9,14.5,496474.0,10972.61
2019-06-23,0.0,9.5,4.8,15.6,496474.0,11268.75
2019-06-24,6.8,9.8,9.4,15.9,496474.0,11787.09
2019-06-25,11.2,8.9,8.6,16.8,496474.0,11162.97
2019-06-26,0.2,9.5,9.5,17.9,496474.0,10931.53
2019-06-27,2.6,10.5,8.0,18.9,496474.0,10627.87
2019-06-28,0.2,10.6,8.5,20.1,496474.0,10151.84
2019-06-29,0.0,10.9,5.9,20.3,496474.0,9558.58
2019-06-30,0.2,11.0,6.1,17.0,496474.0,10180.02
2019-07-01,0.0,10.9,3.8,17.1,503602.0,11379.76
2019-07-02,0.0,9.6,3.7,20.2,503602.0,11136.71
2019-07-03,0.0,8.8,3.7,18.5,503602.0,10884.92
2019-07-04,1.6,7.3,7.5,16.8,503602.0,10743.61
2019-07-05,13.8,8.6,9.6,16.9,503602.0,10331.54
2019-07-06,2.6,10.7,9.1,19.2,503602.0,9577.56
2019-07-07,1.6,9.5,10.1,19.1,503602.0,9804.67
2019-07-08,0.2,9.8,8.4,20.1,503602.0,10355.57
2019-07-09,0.2,11.5,5.0,17.5,503602.0,10770.35
2019-07-10,0.0,11.5,4.6,16.7,503602.0,11001.19
2019-07-11,0.0,11.6,8.0,19.2,503602.0,10593.28
2019-07-12,0.0,11.4,8.3,19.6,503602.0,9990.61
2019-07-13,0.0,11.7,9.3,16.3,503602.0,10273.0
2019-07-14,0.0,11.8,4.1,16.3,503602.0,10870.4
2019-07-15,0.0,11.3,5.0,17.5,503602.0,11156.52
2019-07-16,0.0,11.9,5.2,20.3,503602.0,10852.49
2019-07-17,0.0,12.0,6.6,19.0,503602.0,10547.25
2019-07-18,0.0,12.0,5.0,19.7,503602.0,10584.48
2019-07-19,0.0,12.1,2.0,20.1,503602.0,10401.25
2019-07-20,0.0,12.2,2.4,19.8,503602.0,9752.62
2019-07-21,0.0,12.3,2.4,23.2,503602.0,9468.46
2019-07-22,0.0,10.7,5.7,22.1,503602.0,10192.72
2019-07-23,0.0,12.4,3.7,22.6,503602.0,9918.42
2019-07-24,0.0,12.2,4.7,19.2,503602.0,10274.08
2019-07-25,0.0,12.6,4.1,19.2,503602.0,10586.01
2019-07-26,0.0,9.9,3.8,18.1,503602.0,10487.04
2019-07-27,0.0,10.0,8.1,18.5,503602.0,9594.36
2019-07-28,0.0,12.9,4.4,18.2,503602.0,10009.09
2019-07-29,0.0,12.2,4.2,20.0,503602.0,10857.48
2019-07-30,2.4,7.8,10.0,15.1,503602.0,11107.04
2019-07-31,0.0,12.0,7.6,16.3,503602.0,11079.06
2019-08-01,0.0,13.3,7.9,19.4,510486.0,10579.81
2019-08-02,0.0,12.0,7.0,17.9,510486.0,10313.56
2019-08-03,0.0,13.5,4.4,20.7,510486.0,9627.97
2019-08-04,0.2,12.6,7.5,17.1,510486.0,10077.0
2019-08-05,0.0,13.6,5.8,20.3,510486.0,10431.74
2019-08-06,0.0,13.8,2.0,20.9,510486.0,10594.11
2019-08-07,0.0,13.9,1.6,22.5,510486.0,10385.12
2019-08-08,0.0,12.2,3.1,19.9,510486.0,10532.23
2019-08-09,0.0,13.8,10.9,16.9,510486.0,10732.08
2019-08-10,0.0,13.6,8.7,14.7,510486.0,10713.3
2019-08-11,0.0,11.5,5.2,15.1,510486.0,11128.43
2019-08-12,0.0,14.0,4.4,17.8,510486.0,11123.4
2019-08-13,0.0,14.7,2.8,17.8,510486.0,11221.11
2019-08-14,0.0,14.7,5.2,18.9,510486.0,10980.71
2019-08-15,0.0,14.9,3.0,20.3,510486.0,10634.82
2019-08-16,0.0,15.0,1.6,24.1,510486.0,10279.37
2019-08-17,0.0,14.6,6.7,17.7,510486.0,9176.7
2019-08-18,0.0,14.7,5.4,20.5,510486.0,9095.48
2019-08-19,0.0,15.1,9.3,16.0,510486.0,11101.06
2019-08-20,0.0,15.6,6.2,20.1,510486.0,10610.94
2019-08-21,0.0,15.7,3.6,21.0,510486.0,9902.02
2019-08-22,0.0,10.2,7.9,18.6,510486.0,10631.44
2019-08-23,0.0,15.4,5.1,18.1,510486.0,10224.82
2019-08-24,0.0,16.1,1.4,24.6,510486.0,8763.7
2019-08-25,0.0,16.0,3.4,21.2,510486.0,9256.61
2019-08-26,0.0,7.0,12.5,15.6,510486.0,10654.74
2019-08-27,2.2,14.7,11.5,16.7,510486.0,10330.7
2019-08-28,0.2,15.9,7.8,21.1,510486.0,9741.18
2019-08-29,0.0,7.8,5.6,13.8,510486.0,11185.92
2019-08-30,27.6,9.0,10.4,14.6,510486.0,10844.13
2019-08-31,0.6,13.4,12.3,16.9,510486.0,9533.19
2019-09-01,0.0,17.4,7.9,22.9,517734.0,8797.35
2019-09-02,0.0,17.1,7.2,19.5,517734.0,9800.14
2019-09-03,0.0,17.7,7.3,22.8,517734.0,9324.74
2019-09-04,0.0,17.9,6.4,27.5,517734.0,9098.87
2019-09-05,0.0,18.0,11.5,21.3,517734.0,9100.1
2019-09-06,0.0,14.6,11.0,29.5,517734.0,8789.45
2019-09-07,0.0,18.3,6.2,18.2,517734.0,8842.99
2019-09-08,0.2,18.6,10.3,18.5,517734.0,9178.66
2019-09-09,0.15,14.9,10.1,17.3,517734.0,10633.88
